DESCRIPTION,FAMILY_ID,Loblolly pine,Sugar pine,Norway spruce,Douglas-fir
OG0020475,14557,0,0,1,1
OG0020482,14558,0,0,1,1
OG0020492,14559,0,0,1,1
OG0020493,14560,0,0,1,1
OG0020501,14561,0,0,1,1
OG0020504,14562,0,0,1,1
OG0020506,14563,0,0,1,1
OG0020507,14564,0,0,1,1
OG0020511,14565,0,0,1,1
OG0020516,14566,0,0,1,1
OG0020519,14567,0,0,1,1
OG0020520,14568,0,0,1,1
OG0020521,14569,0,0,1,1
OG0020527,14570,0,0,1,1
OG0020530,14571,0,0,1,1
OG0020533,14572,0,0,1,1
OG0020534,14573,0,0,1,1
OG0020535,14574,0,0,1,1
OG0020536,14575,0,0,1,1
OG0020537,14576,0,0,1,1
OG0020540,14577,0,0,1,1
OG0020541,14578,0,0,1,1
OG0020545,14579,0,0,1,1
OG0020555,14580,0,0,1,1
OG0020558,14581,0,0,1,1
OG0020568,14582,0,0,1,1
OG0020575,14583,0,0,1,1
OG0020585,14584,0,0,1,1
OG0020587,14585,0,0,1,1
OG0020593,14586,0,0,1,1
OG0020600,14587,0,0,1,1
OG0020604,14588,0,0,1,1
OG0020608,14589,0,0,1,1
OG0020609,14590,0,0,1,1
OG0020617,14591,0,0,1,1
OG0020619,14592,0,0,1,1
OG0020623,14593,0,0,1,1
OG0020631,14594,0,0,1,1
OG0020635,14595,0,0,1,1
OG0020636,14596,0,0,1,1
OG0020637,14597,0,0,1,1
OG0020638,14598,0,0,1,1
OG0020639,14599,0,0,1,1
OG0020641,14600,0,0,1,1
OG0020646,14601,0,0,1,1
OG0020648,14602,0,0,1,1
OG0020650,14603,0,0,1,1
OG0020651,14604,0,0,1,1
OG0020655,14605,0,0,1,1
OG0020658,14606,0,0,1,1
OG0020660,14607,0,0,1,1
OG0020661,14608,0,0,1,1
OG0020662,14609,0,0,1,1
OG0020664,14610,0,0,1,1
OG0020667,14611,0,0,1,1
OG0020675,14612,0,0,1,1
OG0020676,14613,0,0,1,1
OG0020695,14614,0,0,1,1
OG0020701,14615,0,0,1,1
OG0020706,14616,0,0,1,1
OG0020708,14617,0,0,1,1
OG0020711,14618,0,0,1,1
OG0020715,14619,0,0,1,1
OG0020721,14620,0,0,1,1
OG0020722,14621,0,0,1,1
OG0020724,14622,0,0,1,1
OG0020725,14623,0,0,1,1
OG0020726,14624,0,0,1,1
OG0020734,14625,0,0,1,1
OG0020739,14626,0,0,1,1
OG0020745,14627,0,0,1,1
OG0020746,14628,0,0,1,1
OG0020747,14629,0,0,1,1
OG0020754,14630,0,0,1,1
OG0020762,14631,0,0,1,1
OG0020763,14632,0,0,1,1
OG0020764,14633,0,0,1,1
OG0020766,14634,0,0,1,1
OG0020770,14635,0,0,1,1
OG0020771,14636,0,0,1,1
OG0020773,14637,0,0,1,1
OG0020775,14638,0,0,1,1
OG0020781,14639,0,0,1,1
OG0020793,14640,0,0,1,1
OG0020796,14641,0,0,1,1
OG0020799,14642,0,0,1,1
OG0020801,14643,0,0,1,1
OG0020802,14644,0,0,1,1
OG0020803,14645,0,0,1,1
OG0020806,14646,0,0,1,1
OG0020811,14647,0,0,1,1
OG0020812,14648,0,0,1,1
OG0020822,14649,0,0,1,1
OG0020829,14650,0,0,1,1
OG0020832,14651,0,0,1,1
OG0020841,14652,0,0,1,1
OG0020843,14653,0,0,1,1
OG0020863,14654,0,0,1,1
OG0020864,14655,0,0,1,1
OG0020866,14656,0,0,1,1
OG0020869,14657,0,0,1,1
OG0020870,14658,0,0,1,1
OG0020871,14659,0,0,1,1
OG0020872,14660,0,0,1,1
OG0020877,14661,0,0,1,1
OG0020879,14662,0,0,1,1
OG0020881,14663,0,0,1,1
OG0020888,14664,0,0,1,1
OG0020890,14665,0,0,1,1
OG0020893,14666,0,0,1,1
OG0020896,14667,0,0,1,1
OG0020901,14668,0,0,1,1
OG0020905,14669,0,0,1,1
OG0020912,14670,0,0,1,1
OG0020913,14671,0,0,1,1
OG0020918,14672,0,0,1,1
OG0020920,14673,0,0,1,1
OG0020921,14674,0,0,1,1
OG0020923,14675,0,0,1,1
OG0020926,14676,0,0,1,1
OG0020929,14677,0,0,1,1
OG0020935,14678,0,0,1,1
OG0020943,14679,0,0,1,1
OG0020945,14680,0,0,1,1
OG0020948,14681,0,0,1,1
OG0020949,14682,0,0,1,1
OG0020950,14683,0,0,1,1
OG0020953,14684,0,0,1,1
OG0020958,14685,0,0,1,1
OG0020962,14686,0,0,1,1
OG0020965,14687,0,0,1,1
OG0020969,14688,0,0,1,1
OG0020971,14689,0,0,1,1
OG0020977,14690,0,0,1,1
OG0020980,14691,0,0,1,1
OG0020981,14692,0,0,1,1
OG0020983,14693,0,0,1,1
OG0020984,14694,0,0,1,1
OG0020985,14695,0,0,1,1
OG0020987,14696,0,0,1,1
OG0020993,14697,0,0,1,1
OG0020995,14698,0,0,1,1
OG0020996,14699,0,0,1,1
OG0020998,14700,0,0,1,1
OG0021000,14701,0,0,1,1
OG0021003,14702,0,0,1,1
OG0021007,14703,0,0,1,1
OG0021009,14704,0,0,1,1
OG0021011,14705,0,0,1,1
OG0021023,14706,0,0,1,1
OG0021027,14707,0,0,1,1
OG0021031,14708,0,0,1,1
OG0021032,14709,0,0,1,1
OG0021033,14710,0,0,1,1
OG0021042,14711,0,0,1,1
OG0021043,14712,0,0,1,1
OG0021044,14713,0,0,1,1
OG0021046,14714,0,0,1,1
OG0021047,14715,0,0,1,1
OG0021054,14716,0,0,1,1
OG0021055,14717,0,0,1,1
OG0021059,14718,0,0,1,1
OG0021060,14719,0,0,1,1
OG0021069,14720,0,0,1,1
OG0021071,14721,0,0,1,1
OG0021072,14722,0,0,1,1
OG0021076,14723,0,0,1,1
OG0021077,14724,0,0,1,1
OG0021078,14725,0,0,1,1
OG0021080,14726,0,0,1,1
OG0021085,14727,0,0,1,1
OG0021087,14728,0,0,1,1
OG0021090,14729,0,0,1,1
OG0021095,14730,0,0,1,1
OG0021099,14731,0,0,1,1
OG0021100,14732,0,0,1,1
OG0021109,14733,0,0,1,1
OG0021110,14734,0,0,1,1
OG0021112,14735,0,0,1,1
OG0021114,14736,0,0,1,1
OG0021116,14737,0,0,1,1
OG0021120,14738,0,0,1,1
OG0021121,14739,0,0,1,1
OG0021127,14740,0,0,1,1
OG0021147,14741,0,0,1,1
OG0021149,14742,0,0,1,1
OG0021150,14743,0,0,1,1
OG0021162,14744,0,0,1,1
OG0021172,14745,0,0,1,1
OG0021173,14746,0,0,1,1
OG0021176,14747,0,0,1,1
OG0021179,14748,0,0,1,1
OG0021180,14749,0,0,1,1
OG0021181,14750,0,0,1,1
OG0021183,14751,0,0,1,1
OG0021190,14752,0,0,1,1
OG0021191,14753,0,0,1,1
OG0021193,14754,0,0,1,1
OG0021194,14755,0,0,1,1
OG0021195,14756,0,0,1,1
OG0021204,14757,0,0,1,1
OG0021215,14758,0,0,1,1
OG0021220,14759,0,0,1,1
OG0021222,14760,0,0,1,1
OG0021225,14761,0,0,1,1
OG0021227,14762,0,0,1,1
OG0021229,14763,0,0,1,1
OG0021256,14764,0,0,1,1
OG0021259,14765,0,0,1,1
OG0021264,14766,0,0,1,1
OG0021266,14767,0,0,1,1
OG0021267,14768,0,0,1,1
OG0021276,14769,0,0,1,1
OG0021280,14770,0,0,1,1
OG0021282,14771,0,0,1,1
OG0021283,14772,0,0,1,1
OG0021284,14773,0,0,1,1
OG0021286,14774,0,0,1,1
OG0021290,14775,0,0,1,1
OG0021291,14776,0,0,1,1
OG0021293,14777,0,0,1,1
OG0021294,14778,0,0,1,1
OG0021303,14779,0,0,1,1
OG0021304,14780,0,0,1,1
OG0021310,14781,0,0,1,1
OG0021311,14782,0,0,1,1
OG0021312,14783,0,0,1,1
OG0021317,14784,0,0,1,1
OG0021324,14785,0,0,1,1
OG0021325,14786,0,0,1,1
OG0021327,14787,0,0,1,1
OG0021329,14788,0,0,1,1
OG0021330,14789,0,0,1,1
OG0021336,14790,0,0,1,1
OG0021337,14791,0,0,1,1
OG0021340,14792,0,0,1,1
OG0021350,14793,0,0,1,1
OG0021354,14794,0,0,1,1
OG0021355,14795,0,0,1,1
OG0021356,14796,0,0,1,1
OG0021361,14797,0,0,1,1
OG0021363,14798,0,0,1,1
OG0021366,14799,0,0,1,1
OG0021371,14800,0,0,1,1
OG0021376,14801,0,0,1,1
OG0021378,14802,0,0,1,1
OG0021380,14803,0,0,1,1
OG0021383,14804,0,0,1,1
OG0021389,14805,0,0,1,1
OG0021392,14806,0,0,1,1
OG0021399,14807,0,0,1,1
OG0021400,14808,0,0,1,1
OG0021408,14809,0,0,1,1
OG0021411,14810,0,0,1,1
OG0021424,14811,0,0,1,1
OG0021427,14812,0,0,1,1
OG0021429,14813,0,0,1,1
OG0021432,14814,0,0,1,1
OG0021436,14815,0,0,1,1
OG0021443,14816,0,0,1,1
OG0021444,14817,0,0,1,1
OG0021445,14818,0,0,1,1
OG0021453,14819,0,0,1,1
OG0021454,14820,0,0,1,1
OG0021455,14821,0,0,1,1
OG0021462,14822,0,0,1,1
OG0021464,14823,0,0,1,1
OG0021465,14824,0,0,1,1
OG0021469,14825,0,0,1,1
OG0021470,14826,0,0,1,1
OG0021471,14827,0,0,1,1
OG0021473,14828,0,0,1,1
OG0021474,14829,0,0,1,1
OG0021478,14830,0,0,1,1
OG0021479,14831,0,0,1,1
OG0021484,14832,0,0,1,1
OG0021490,14833,0,0,1,1
OG0021500,14834,0,0,1,1
OG0021501,14835,0,0,1,1
OG0021502,14836,0,0,1,1
OG0021504,14837,0,0,1,1
OG0021509,14838,0,0,1,1
OG0021513,14839,0,0,1,1
OG0021514,14840,0,0,1,1
OG0021516,14841,0,0,1,1
OG0021518,14842,0,0,1,1
OG0021527,14843,0,0,1,1
OG0021528,14844,0,0,1,1
OG0021529,14845,0,0,1,1
OG0021531,14846,0,0,1,1
OG0021537,14847,0,0,1,1
OG0021539,14848,0,0,1,1
OG0021540,14849,0,0,1,1
OG0021548,14850,0,0,1,1
OG0021561,14851,0,0,1,1
OG0021570,14852,0,0,1,1
OG0021572,14853,0,0,1,1
OG0021573,14854,0,0,1,1
OG0021581,14855,0,0,1,1
OG0021582,14856,0,0,1,1
OG0021589,14857,0,0,1,1
OG0021592,14858,0,0,1,1
OG0021598,14859,0,0,1,1
OG0021599,14860,0,0,1,1
OG0021602,14861,0,0,1,1
OG0021603,14862,0,0,1,1
OG0021604,14863,0,0,1,1
OG0021615,14864,0,0,1,1
OG0021619,14865,0,0,1,1
OG0021620,14866,0,0,1,1
OG0021621,14867,0,0,1,1
OG0021622,14868,0,0,1,1
OG0021632,14869,0,0,1,1
OG0021633,14870,0,0,1,1
OG0021637,14871,0,0,1,1
OG0021639,14872,0,0,1,1
OG0021645,14873,0,0,1,1
OG0021648,14874,0,0,1,1
OG0021651,14875,0,0,1,1
OG0021653,14876,0,0,1,1
OG0021657,14877,0,0,1,1
OG0021661,14878,0,0,1,1
OG0021663,14879,0,0,1,1
OG0021668,14880,0,0,1,1
OG0021677,14881,0,0,1,1
OG0021679,14882,0,0,1,1
OG0021680,14883,0,0,1,1
OG0021683,14884,0,0,1,1
OG0021684,14885,0,0,1,1
OG0021685,14886,0,0,1,1
OG0021687,14887,0,0,1,1
OG0021692,14888,0,0,1,1
OG0021695,14889,0,0,1,1
OG0021697,14890,0,0,1,1
OG0021706,14891,0,0,1,1
OG0021713,14892,0,0,1,1
OG0021714,14893,0,0,1,1
OG0021718,14894,0,0,1,1
OG0021719,14895,0,0,1,1
OG0021720,14896,0,0,1,1
OG0021729,14897,0,0,1,1
OG0021732,14898,0,0,1,1
OG0021739,14899,0,0,1,1
OG0021742,14900,0,0,1,1
OG0021756,14901,0,0,1,1
OG0021762,14902,0,0,1,1
OG0021764,14903,0,0,1,1
OG0021765,14904,0,0,1,1
OG0021768,14905,0,0,1,1
OG0021771,14906,0,0,1,1
OG0021772,14907,0,0,1,1
OG0021775,14908,0,0,1,1
OG0021776,14909,0,0,1,1
OG0021778,14910,0,0,1,1
OG0021779,14911,0,0,1,1
OG0021780,14912,0,0,1,1
OG0021781,14913,0,0,1,1
OG0021782,14914,0,0,1,1
OG0021783,14915,0,0,1,1
OG0021784,14916,0,0,1,1
OG0021789,14917,0,0,1,1
OG0021790,14918,0,0,1,1
OG0021791,14919,0,0,1,1
OG0021792,14920,0,0,1,1
OG0021793,14921,0,0,1,1
OG0021796,14922,0,0,1,1
OG0021798,14923,0,0,1,1
OG0021801,14924,0,0,1,1
OG0021803,14925,0,0,1,1
OG0021805,14926,0,0,1,1
OG0021810,14927,0,0,1,1
OG0021812,14928,0,0,1,1
OG0021813,14929,0,0,1,1
OG0021815,14930,0,0,1,1
OG0021821,14931,0,0,1,1
OG0021825,14932,0,0,1,1
OG0021826,14933,0,0,1,1
OG0021832,14934,0,0,1,1
OG0021833,14935,0,0,1,1
OG0021839,14936,0,0,1,1
OG0021841,14937,0,0,1,1
OG0021847,14938,0,0,1,1
OG0021848,14939,0,0,1,1
OG0021852,14940,0,0,1,1
OG0021853,14941,0,0,1,1
OG0021856,14942,0,0,1,1
OG0021858,14943,0,0,1,1
OG0021859,14944,0,0,1,1
OG0021864,14945,0,0,1,1
OG0021867,14946,0,0,1,1
OG0021876,14947,0,0,1,1
OG0021879,14948,0,0,1,1
OG0021884,14949,0,0,1,1
OG0021888,14950,0,0,1,1
OG0021900,14951,0,0,1,1
OG0021901,14952,0,0,1,1
OG0021904,14953,0,0,1,1
OG0021909,14954,0,0,1,1
OG0021910,14955,0,0,1,1
OG0021913,14956,0,0,1,1
OG0021916,14957,0,0,1,1
OG0021918,14958,0,0,1,1
OG0021919,14959,0,0,1,1
OG0021920,14960,0,0,1,1
OG0021923,14961,0,0,1,1
OG0021926,14962,0,0,1,1
OG0021927,14963,0,0,1,1
OG0021929,14964,0,0,1,1
OG0021933,14965,0,0,1,1
OG0021941,14966,0,0,1,1
OG0021942,14967,0,0,1,1
OG0021947,14968,0,0,1,1
OG0021950,14969,0,0,1,1
OG0021951,14970,0,0,1,1
OG0021952,14971,0,0,1,1
OG0021954,14972,0,0,1,1
OG0021957,14973,0,0,1,1
OG0021958,14974,0,0,1,1
OG0021966,14975,0,0,1,1
OG0021968,14976,0,0,1,1
OG0021969,14977,0,0,1,1
OG0021971,14978,0,0,1,1
OG0021981,14979,0,0,1,1
OG0021984,14980,0,0,1,1
OG0021986,14981,0,0,1,1
OG0021992,14982,0,0,1,1
OG0021993,14983,0,0,1,1
OG0021997,14984,0,0,1,1
OG0022003,14985,0,0,1,1
OG0022006,14986,0,0,1,1
OG0022010,14987,0,0,1,1
OG0022016,14988,0,0,1,1
OG0022023,14989,0,0,1,1
OG0022025,14990,0,0,1,1
OG0022027,14991,0,0,1,1
OG0022030,14992,0,0,1,1
OG0022033,14993,0,0,1,1
OG0022036,14994,0,0,1,1
OG0022037,14995,0,0,1,1
OG0022040,14996,0,0,1,1
OG0022042,14997,0,0,1,1
OG0022044,14998,0,0,1,1
OG0022050,14999,0,0,1,1
OG0022054,15000,0,0,1,1
OG0022055,15001,0,0,1,1
OG0022057,15002,0,0,1,1
OG0022059,15003,0,0,1,1
OG0022060,15004,0,0,1,1
OG0022064,15005,0,0,1,1
OG0022068,15006,0,0,1,1
OG0022069,15007,0,0,1,1
OG0022070,15008,0,0,1,1
OG0022073,15009,0,0,1,1
OG0022074,15010,0,0,1,1
OG0022083,15011,0,0,1,1
OG0022086,15012,0,0,1,1
OG0022087,15013,0,0,1,1
OG0022088,15014,0,0,1,1
OG0022091,15015,0,0,1,1
OG0022092,15016,0,0,1,1
OG0022095,15017,0,0,1,1
OG0022096,15018,0,0,1,1
OG0022101,15019,0,0,1,1
OG0022113,15020,0,0,1,1
OG0022114,15021,0,0,1,1
OG0022115,15022,0,0,1,1
OG0022117,15023,0,0,1,1
OG0022119,15024,0,0,1,1
OG0022121,15025,0,0,1,1
OG0022127,15026,0,0,1,1
OG0022133,15027,0,0,1,1
OG0022135,15028,0,0,1,1
OG0022139,15029,0,0,1,1
OG0022140,15030,0,0,1,1
OG0022152,15031,0,0,1,1
OG0022153,15032,0,0,1,1
OG0022155,15033,0,0,1,1
OG0022156,15034,0,0,1,1
OG0022159,15035,0,0,1,1
OG0022162,15036,0,0,1,1
OG0022169,15037,0,0,1,1
OG0022171,15038,0,0,1,1
OG0022176,15039,0,0,1,1
OG0022177,15040,0,0,1,1
OG0022186,15041,0,0,1,1
OG0022189,15042,0,0,1,1
OG0022198,15043,0,0,1,1
OG0022199,15044,0,0,1,1
OG0022204,15045,0,0,1,1
OG0022212,15046,0,0,1,1
OG0022213,15047,0,0,1,1
OG0022216,15048,0,0,1,1
OG0022217,15049,0,0,1,1
OG0022230,15050,0,0,1,1
OG0022231,15051,0,0,1,1
OG0022234,15052,0,0,1,1
OG0022236,15053,0,0,1,1
OG0022248,15054,0,0,1,1
OG0022254,15055,0,0,1,1
OG0022258,15056,0,0,1,1
OG0022260,15057,0,0,1,1
OG0022264,15058,0,0,1,1
OG0022266,15059,0,0,1,1
OG0022270,15060,0,0,1,1
OG0022277,15061,0,0,1,1
OG0022280,15062,0,0,1,1
OG0022287,15063,0,0,1,1
OG0022288,15064,0,0,1,1
OG0022289,15065,0,0,1,1
OG0022292,15066,0,0,1,1
OG0022303,15067,0,0,1,1
OG0022304,15068,0,0,1,1
OG0022305,15069,0,0,1,1
OG0022313,15070,0,0,1,1
OG0022318,15071,0,0,1,1
OG0022328,15072,0,0,1,1
OG0022330,15073,0,0,1,1
OG0022335,15074,0,0,1,1
OG0022336,15075,0,0,1,1
OG0022347,15076,0,0,1,1
OG0022348,15077,0,0,1,1
OG0022350,15078,0,0,1,1
OG0022351,15079,0,0,1,1
OG0022354,15080,0,0,1,1
OG0022359,15081,0,0,1,1
OG0022362,15082,0,0,1,1
OG0022363,15083,0,0,1,1
OG0022366,15084,0,0,1,1
OG0022371,15085,0,0,1,1
OG0022373,15086,0,0,1,1
OG0022384,15087,0,0,1,1
OG0022385,15088,0,0,1,1
OG0022387,15089,0,0,1,1
OG0022393,15090,0,0,1,1
OG0022395,15091,0,0,1,1
OG0022397,15092,0,0,1,1
OG0022401,15093,0,0,1,1
OG0022403,15094,0,0,1,1
OG0022407,15095,0,0,1,1
OG0022411,15096,0,0,1,1
OG0022413,15097,0,0,1,1
OG0022415,15098,0,0,1,1
OG0022420,15099,0,0,1,1
OG0022421,15100,0,0,1,1
OG0022424,15101,0,0,1,1
OG0022426,15102,0,0,1,1
OG0022427,15103,0,0,1,1
OG0022435,15104,0,0,1,1
OG0022436,15105,0,0,1,1
OG0022437,15106,0,0,1,1
OG0022438,15107,0,0,1,1
OG0022439,15108,0,0,1,1
OG0022443,15109,0,0,1,1
OG0022444,15110,0,0,1,1
OG0022445,15111,0,0,1,1
OG0022451,15112,0,0,1,1
OG0022457,15113,0,0,1,1
OG0022458,15114,0,0,1,1
OG0022461,15115,0,0,1,1
OG0022462,15116,0,0,1,1
OG0022468,15117,0,0,1,1
OG0022470,15118,0,0,1,1
OG0022471,15119,0,0,1,1
OG0022476,15120,0,0,1,1
OG0022481,15121,0,0,1,1
OG0022482,15122,0,0,1,1
OG0022489,15123,0,0,1,1
OG0022503,15124,0,0,1,1
OG0022504,15125,0,0,1,1
OG0022511,15126,0,0,1,1
OG0022514,15127,0,0,1,1
OG0022517,15128,0,0,1,1
OG0022520,15129,0,0,1,1
OG0022523,15130,0,0,1,1
OG0022525,15131,0,0,1,1
OG0022528,15132,0,0,1,1
OG0022530,15133,0,0,1,1
OG0022535,15134,0,0,1,1
OG0022539,15135,0,0,1,1
OG0022540,15136,0,0,1,1
OG0022542,15137,0,0,1,1
OG0022544,15138,0,0,1,1
OG0022545,15139,0,0,1,1
OG0022547,15140,0,0,1,1
OG0022549,15141,0,0,1,1
OG0022554,15142,0,0,1,1
OG0022558,15143,0,0,1,1
OG0022563,15144,0,0,1,1
OG0022569,15145,0,0,1,1
OG0022573,15146,0,0,1,1
OG0022575,15147,0,0,1,1
OG0022579,15148,0,0,1,1
OG0022580,15149,0,0,1,1
OG0022586,15150,0,0,1,1
OG0022587,15151,0,0,1,1
OG0022592,15152,0,0,1,1
OG0022593,15153,0,0,1,1
OG0022599,15154,0,0,1,1
OG0022602,15155,0,0,1,1
OG0022610,15156,0,0,1,1
OG0022613,15157,0,0,1,1
OG0022615,15158,0,0,1,1
OG0022617,15159,0,0,1,1
OG0022618,15160,0,0,1,1
OG0022619,15161,0,0,1,1
OG0022624,15162,0,0,1,1
OG0022625,15163,0,0,1,1
OG0022626,15164,0,0,1,1
OG0022628,15165,0,0,1,1
OG0022629,15166,0,0,1,1
OG0022630,15167,0,0,1,1
OG0022632,15168,0,0,1,1
OG0022633,15169,0,0,1,1
OG0022634,15170,0,0,1,1
OG0022635,15171,0,0,1,1
OG0022636,15172,0,0,1,1
OG0022637,15173,0,0,1,1
OG0022638,15174,0,0,1,1
OG0022641,15175,0,0,1,1
OG0022649,15176,0,0,1,1
OG0022651,15177,0,0,1,1
OG0022655,15178,0,0,1,1
OG0022664,15179,0,0,1,1
OG0022665,15180,0,0,1,1
OG0022668,15181,0,0,1,1
OG0022671,15182,0,0,1,1
OG0022673,15183,0,0,1,1
OG0022679,15184,0,0,1,1
OG0022680,15185,0,0,1,1
OG0022681,15186,0,0,1,1
OG0022685,15187,0,0,1,1
OG0022686,15188,0,0,1,1
OG0022689,15189,0,0,1,1
OG0022690,15190,0,0,1,1
OG0022693,15191,0,0,1,1
OG0022695,15192,0,0,1,1
OG0022696,15193,0,0,1,1
OG0022699,15194,0,0,1,1
OG0022701,15195,0,0,1,1
OG0022708,15196,0,0,1,1
OG0022710,15197,0,0,1,1
OG0022712,15198,0,0,1,1
OG0022713,15199,0,0,1,1
OG0022717,15200,0,0,1,1
OG0022719,15201,0,0,1,1
OG0022731,15202,0,0,1,1
OG0022738,15203,0,0,1,1
OG0022739,15204,0,0,1,1
OG0022740,15205,0,0,1,1
OG0022742,15206,0,0,1,1
OG0022744,15207,0,0,1,1
OG0022748,15208,0,0,1,1
OG0022752,15209,0,0,1,1
OG0022757,15210,0,0,1,1
OG0022759,15211,0,0,1,1
OG0022760,15212,0,0,1,1
OG0022761,15213,0,0,1,1
OG0022762,15214,0,0,1,1
OG0022763,15215,0,0,1,1
OG0022767,15216,0,0,1,1
OG0022768,15217,0,0,1,1
OG0022770,15218,0,0,1,1
OG0022780,15219,0,0,1,1
OG0022783,15220,0,0,1,1
OG0022787,15221,0,0,1,1
OG0022788,15222,0,0,1,1
OG0022792,15223,0,0,1,1
OG0022793,15224,0,0,1,1
OG0022794,15225,0,0,1,1
OG0022797,15226,0,0,1,1
OG0022802,15227,0,0,1,1
OG0022805,15228,0,0,1,1
OG0022806,15229,0,0,1,1
OG0022807,15230,0,0,1,1
OG0022810,15231,0,0,1,1
OG0022813,15232,0,0,1,1
OG0022815,15233,0,0,1,1
OG0022816,15234,0,0,1,1
OG0022817,15235,0,0,1,1
OG0022818,15236,0,0,1,1
OG0022820,15237,0,0,1,1
OG0022823,15238,0,0,1,1
OG0022825,15239,0,0,1,1
OG0022826,15240,0,0,1,1
OG0022829,15241,0,0,1,1
OG0022830,15242,0,0,1,1
OG0022831,15243,0,0,1,1
OG0022832,15244,0,0,1,1
OG0022833,15245,0,0,1,1
OG0022834,15246,0,0,1,1
OG0022836,15247,0,0,1,1
OG0022837,15248,0,0,1,1
OG0022838,15249,0,0,1,1
OG0022839,15250,0,0,1,1
OG0022842,15251,0,0,1,1
OG0022845,15252,0,0,1,1
OG0022846,15253,0,0,1,1
OG0022851,15254,0,0,1,1
OG0022853,15255,0,0,1,1
OG0022862,15256,0,0,1,1
OG0022864,15257,0,0,1,1
OG0022865,15258,0,0,1,1
OG0022869,15259,0,0,1,1
OG0022870,15260,0,0,1,1
OG0022871,15261,0,0,1,1
OG0022872,15262,0,0,1,1
OG0022873,15263,0,0,1,1
OG0022875,15264,0,0,1,1
OG0022877,15265,0,0,1,1
OG0022880,15266,0,0,1,1
OG0022881,15267,0,0,1,1
OG0022885,15268,0,0,1,1
OG0022890,15269,0,0,1,1
OG0022894,15270,0,0,1,1
OG0022896,15271,0,0,1,1
OG0022898,15272,0,0,1,1
OG0022901,15273,0,0,1,1
OG0022902,15274,0,0,1,1
OG0022905,15275,0,0,1,1
OG0022907,15276,0,0,1,1
OG0022910,15277,0,0,1,1
OG0022914,15278,0,0,1,1
OG0022918,15279,0,0,1,1
OG0022919,15280,0,0,1,1
OG0022920,15281,0,0,1,1
OG0022924,15282,0,0,1,1
OG0022933,15283,0,0,1,1
OG0022935,15284,0,0,1,1
OG0022937,15285,0,0,1,1
OG0022938,15286,0,0,1,1
OG0022939,15287,0,0,1,1
OG0022940,15288,0,0,1,1
OG0022942,15289,0,0,1,1
OG0022944,15290,0,0,1,1
OG0022946,15291,0,0,1,1
OG0022947,15292,0,0,1,1
OG0022948,15293,0,0,1,1
OG0022949,15294,0,0,1,1
OG0022950,15295,0,0,1,1
OG0022952,15296,0,0,1,1
OG0022956,15297,0,0,1,1
OG0022959,15298,0,0,1,1
OG0022960,15299,0,0,1,1
OG0022966,15300,0,0,1,1
OG0022967,15301,0,0,1,1
OG0022968,15302,0,0,1,1
OG0022970,15303,0,0,1,1
OG0022972,15304,0,0,1,1
OG0022974,15305,0,0,1,1
OG0022975,15306,0,0,1,1
OG0022977,15307,0,0,1,1
OG0022981,15308,0,0,1,1
OG0022982,15309,0,0,1,1
OG0022983,15310,0,0,1,1
OG0022984,15311,0,0,1,1
OG0022985,15312,0,0,1,1
OG0022986,15313,0,0,1,1
OG0022989,15314,0,0,1,1
OG0022990,15315,0,0,1,1
OG0022991,15316,0,0,1,1
OG0022993,15317,0,0,1,1
OG0022994,15318,0,0,1,1
OG0022996,15319,0,0,1,1
OG0022997,15320,0,0,1,1
OG0022999,15321,0,0,1,1
OG0023000,15322,0,0,1,1
OG0023003,15323,0,0,1,1
OG0023005,15324,0,0,1,1
OG0023007,15325,0,0,1,1
OG0023008,15326,0,0,1,1
OG0023009,15327,0,0,1,1
OG0023010,15328,0,0,1,1
OG0023012,15329,0,0,1,1
OG0023014,15330,0,0,1,1
OG0023016,15331,0,0,1,1
OG0023017,15332,0,0,1,1
OG0023022,15333,0,0,1,1
OG0023023,15334,0,0,1,1
OG0023026,15335,0,0,1,1
OG0023030,15336,0,0,1,1
OG0023033,15337,0,0,1,1
OG0023037,15338,0,0,1,1
OG0023039,15339,0,0,1,1
OG0023040,15340,0,0,1,1
OG0023042,15341,0,0,1,1
OG0023043,15342,0,0,1,1
OG0023045,15343,0,0,1,1
OG0023048,15344,0,0,1,1
OG0023049,15345,0,0,1,1
OG0023050,15346,0,0,1,1
OG0023052,15347,0,0,1,1
OG0023053,15348,0,0,1,1
OG0023054,15349,0,0,1,1
OG0023055,15350,0,0,1,1
OG0023056,15351,0,0,1,1
OG0023059,15352,0,0,1,1
OG0023060,15353,0,0,1,1
OG0023061,15354,0,0,1,1
OG0023063,15355,0,0,1,1
OG0023065,15356,0,0,1,1
OG0023066,15357,0,0,1,1
OG0023067,15358,0,0,1,1
OG0023068,15359,0,0,1,1
OG0023069,15360,0,0,1,1
OG0023072,15361,0,0,1,1
OG0023079,15362,0,0,1,1
OG0023080,15363,0,0,1,1
OG0023082,15364,0,0,1,1
OG0023087,15365,0,0,1,1
OG0023088,15366,0,0,1,1
OG0023089,15367,0,0,1,1
OG0023090,15368,0,0,1,1
OG0023091,15369,0,0,1,1
OG0023092,15370,0,0,1,1
OG0023093,15371,0,0,1,1
OG0023094,15372,0,0,1,1
OG0023095,15373,0,0,1,1
OG0023097,15374,0,1,0,1
OG0023100,15375,0,1,0,1
OG0023102,15376,0,1,0,1
